segment_id,new_segment_id,distance_m,speed_limit_kph,street_name,metric_time_set,speed_kph,route_id,time_set_raw,time_set,route_name,sample_size,travel_time_ratio_vs_am
258400000538084,0000554d-4100-0400-0000-0000000c390f,3807.17,56,Main St,Speed(kph) Weekend_noon: 11:00-14:00,31.2,1,Weekend_noon: 11:00-14:00,Weekend Noon,Main Street Corridor,1399,1.17
258400000043270,0000554d-4100-0400-0000-0000000c391d,3870.63,56,Main St,Speed(kph) Weekend_noon: 11:00-14:00,29.2,1,Weekend_noon: 11:00-14:00,Weekend Noon,Main Street Corridor,1381,1.2
258400000126252,0000554d-4100-0400-0000-0000000c3925,3904.77,56,Main St,Speed(kph) Weekend_noon: 11:00-14:00,30.0,1,Weekend_noon: 11:00-14:00,Weekend Noon,Main Street Corridor,1381,1.19
258400001406196,eab7176f-0949-4ce4-8f26-6d697478f680,3925.04,56,Main St,Speed(kph) Weekend_noon: 11:00-14:00,27.7,1,Weekend_noon: 11:00-14:00,Weekend Noon,Main Street Corridor,1363,1.15
258400001406195,cf0431a2-b07b-4da9-bd38-151919377231,3982.2,56,Main St,Speed(kph) Weekend_noon: 11:00-14:00,23.7,1,Weekend_noon: 11:00-14:00,Weekend Noon,Main Street Corridor,1356,1.37
-258400001398995,-dfc8f612-1c9c-4495-ae3c-a8fbe4fa1ccd,15.65,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,39.0,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,6109,
-258400001398034,-92f9c838-72bb-42f6-8ffe-b0172c174f0d,28.03,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,38.6,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,6116,
-258400001240704,-82c4204b-d6a9-4b79-ae6f-36cc4aab9f8b,65.49,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,41.2,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,6121,
-258400001238960,-d7c8215e-1bda-49fe-a6b4-c68e8acf530e,84.21,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,43.1,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,6148,
-258400001236928,-be7ed654-188d-4a01-91de-59a48be0a7ef,127.16,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,41.6,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,6135,
-258400000878525,-cbb3bf69-850d-47a7-aa66-8f7dc88641fc,143.98,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,38.5,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,6176,
-258400000875567,-b88c2591-291a-4d11-b165-e984085b4f6c,161.73,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,32.4,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,6853,
-258400000760450,-e1d79e8b-6c12-4723-b413-6a772fcf819b,182.89,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,31.4,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,6849,
-258400000978985,-b7b65a47-3f90-46f8-9184-1754f0a6165c,201.19,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,28.3,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,6850,
-258400001402922,-f00d3e67-9647-43f1-9d10-7cb3c1a67bf8,232.22,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,29.4,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,6876,
-258400001402930,-f5ea20a7-1330-4daa-b1c8-d271194a3f79,239.59,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,26.9,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,6916,
-258400000741478,-e18b7c60-5b67-4132-a0ae-2ac13556e30d,250.94,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,24.5,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,6930,
-258400000741750,-feb71dfe-d8e7-4691-bbc4-0fcd75daf31d,280.89,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,17.4,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,6823,
-258400000739494,-b1a1375c-92c8-45c1-8363-bb2fbe170507,300.45,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,10.6,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,6329,
-258400000736740,-95a75ab9-f7dd-4115-b50d-85f4a3d5911f,345.71,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,9.0,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,6336,
-258400000924528,-d79da08f-7244-4d69-b839-402124cc95f1,373.85,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,32.0,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,7787,
-258400000920938,-dac23506-9799-4606-b39a-14179c1cb073,404.09,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,37.1,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,7800,
-258400000184951,-0000554d-4100-0400-0000-00000014004b,449.23,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,39.9,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,7781,
-258400001402925,-a4ac60ba-489f-45d1-9163-b9e7f7d22a6a,464.63,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,40.8,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,7795,
-258400001402923,-b8d9f78a-9211-4635-9f26-d8ca727b7047,482.22,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,41.4,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,7782,
-258400001402920,-890f8069-2830-4fdc-a0d8-287f44cfa7bd,493.63,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,41.2,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,7783,
-258400001402929,-fdb8e01c-7d3b-4dd5-a6cc-326ec8527852,512.88,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,40.0,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,7776,
-258400001402931,-d7f9a537-5a79-4cc0-8ef6-67d06f6bf05e,544.31,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,37.0,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,7736,
-258400001402501,-86a3cae5-bd6d-46cb-a70d-d2f60f534512,559.76,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,32.6,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8038,
-258400001402926,-fd1f60cf-9f2c-418c-b894-737e3311ea51,584.8,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,29.2,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8000,
-258400000447632,-0000554d-4100-0400-0000-0000000c3898,590.55,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,25.5,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,7997,
-258400000242903,-0000554d-4100-0400-0000-0000000c3894,632.51,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,26.9,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,7951,
-258400000060440,-0000554d-4100-0400-0000-0000000c387f,679.11,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,43.9,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,6566,
-258400000418993,-0000554d-4100-0400-0000-0000000c3877,718.72,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,44.5,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,6604,
-258400000447631,-0000554d-4100-0400-0000-0000000c386c,733.2,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,47.2,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,6577,
-258400001402669,-9175ff7c-752b-4540-a673-1e347053f0bc,839.44,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,47.2,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,6524,
-258400001402744,-e3afbcaf-cc34-426b-8db0-3d8abfebd2b4,867.5,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,47.6,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,6569,
-258400001402928,-b17ffdbf-b5b6-456f-b403-f30029b979e8,899.73,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,47.5,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,6571,
-258400001402932,-d260e672-8f57-41b4-b09b-7fbc0340fe52,921.35,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,47.7,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,6598,
-258400001405118,-8c05dc29-7abe-4943-9bea-0931ea2cfd3b,982.47,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,44.2,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,6702,
-258400001405128,-8b318246-f5ff-4943-99bd-f735cf88ffd1,1010.57,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,40.8,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,6515,
-258400001405130,-affe56ce-4f78-477e-8ffe-aecde1d3b44e,1097.25,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,21.5,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,6771,
-258400001348781,-e4daa61d-f77b-4162-8e18-e169dd42a2cf,1157.17,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,35.9,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,7678,
-258400001349079,-add6a77c-0a78-4df0-a690-625c2667aa89,1175.35,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,40.3,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,7730,
-258400000211073,-0000554d-4100-0400-0000-0000000c52d2,1232.88,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,41.1,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,7717,
-258400000447630,-0000554d-4100-0400-0000-0000000c52a8,1246.65,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,43.1,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,7756,
-258400000447629,-0000554d-4100-0400-0000-000000100d8e,1269.67,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,43.2,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,7759,
-258400000026189,-0000554d-4100-0400-0000-000000100d8d,1339.33,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,38.6,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,7743,
-258400001398284,-813191b7-2540-4f2d-89bf-33bc5e9f716b,1352.78,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,42.4,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,7821,
-258400001398994,-ab8f2fcc-5a86-4d81-a90f-0e5a4d8fd044,1400.75,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,43.5,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,7812,
-258400001402856,-c893bb0e-7a93-4f44-83d0-8552b1c9c6cf,1427.84,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,43.5,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,7810,
-258400001402585,-ac33305d-b923-466b-b8f9-4685742441c9,1448.56,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,43.3,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,7818,
-258400000447628,-0000554d-4100-0400-0000-0000000c521c,1468.32,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,42.6,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,7907,
-258400001242551,-821b944c-94ca-4a3c-8bf6-95c1406a3e1a,1476.14,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,42.2,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,7886,
-258400001409278,-8b2b7fed-5524-4907-8cfe-f9924ef14fb4,1504.04,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,42.3,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,7981,
-258400001409227,-84044bc9-2725-4edf-be88-27a0b7d228ac,1522.26,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,42.9,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8022,
-258400001409429,-dd8e1976-2c72-4bc1-a806-b3f75fd9aecc,1556.98,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,42.5,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8020,
-258400000086074,-0000554d-4100-0400-0000-0000000c375f,1630.26,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,36.9,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8015,
-258400001398988,-df858c96-6efa-4cd5-847c-c4d2696f7fab,1636.57,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,30.3,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8081,
-258400001399000,-dac8fb64-0919-4010-9ece-ad24332e6085,1653.72,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,25.1,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8077,
-258400001399004,-bda3807b-11e3-4a5a-81ab-575e7282bf3d,1665.89,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,20.7,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8065,
-258400000293664,-0000554d-4100-0400-0000-0000000c60ed,1708.54,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,15.1,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8005,
-258400001399003,-edbad134-0242-400d-b3b7-d3dc19f34f8d,1727.57,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,29.8,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8335,
-258400001398991,-abc0bd52-5977-490f-9fc8-ce5b8c5792eb,1744.52,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,34.2,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8340,
-258400001398989,-f52c7eb5-c422-4526-a3f7-f548c0174fc1,1756.16,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,37.5,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8363,
-258400001398997,-d1a1b0f1-233e-4b20-965c-3e3c1f742e87,1763.1,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,37.2,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8444,
-258400001398998,-9d1fe00d-7062-4096-b17e-b1368bff3277,1790.44,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,39.3,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8427,
-258400001402869,-a37feda2-c4b1-47d0-b2f8-ee146b7acf0a,1820.87,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,41.3,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8400,
-258400001402921,-987fe2a9-69cc-4ef4-a238-c5a5f61c05fd,1843.15,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,42.9,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8425,
-258400001402546,-c6d95e74-437a-45dd-aa14-a2c70baaaad9,1882.97,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,43.2,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8421,
-258400000718038,-964b4a7b-0b0b-4e46-9d2d-3a02e6d1db1b,1915.97,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,43.8,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8430,
-258400001402839,-a0a69753-4a47-468f-afbf-71212e02e3b1,1952.85,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,43.3,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8464,
-258400001402924,-8a8c5497-6f72-40f8-ae88-7e106241d741,1975.21,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,42.3,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8479,
-258400001405122,-e367c4bc-1b30-4d99-89a4-fdbd5f902b78,2025.68,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,39.0,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8483,
-258400001405129,-cbaddc4d-972d-459f-a157-00956e55fac2,2050.65,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,35.7,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8485,
-258400001238296,-e81b7a37-a282-4806-9a82-16b68ff351b8,2133.03,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,23.5,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,7628,
-258400001240869,-df593dc0-9646-4d93-9d01-957d41f0eb5c,2148.8,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,13.7,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,7568,
-258400000959802,-94d3d2b4-1bf6-409f-b4d0-f7cb19309495,2183.49,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,10.0,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,7491,
-258400000737079,-ba0f4231-f311-4369-8eab-b573bf99a4e2,2205.88,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,7.0,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,7515,
-258400000738795,-d9e88b22-d0de-4ea9-9bf5-f6ede1a86060,2244.55,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,6.1,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,7444,
-258400001398341,-8eac31a5-d97c-4bb0-89f1-ecce472b7741,2269.3,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,22.5,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8757,
-258400001398337,-b338c843-3d39-49a2-9e87-d19f3557920a,2280.6,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,28.7,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8874,
-258400001398208,-845c8b43-a456-4b47-9c78-37a7fe9ce1fc,2300.09,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,31.5,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8876,
-258400001402555,-d82f4bee-fbf2-4999-9dce-474c55a97a03,2316.23,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,33.3,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8872,
-258400001402557,-d509fca2-77fa-41a2-b6a3-a42b27d0e663,2325.86,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,33.7,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8882,
-258400001402539,-c3be8e01-12eb-4dd5-8e29-f5af31462af3,2354.9,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,33.7,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8847,
-258400001402445,-85af4638-3ad1-48e6-849c-67d9cc35230e,2394.06,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,30.7,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8766,
-258400001404783,-ba7c8584-db6d-4bd5-aa6c-c0c6f707d3bd,2411.88,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,24.8,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8738,
-258400001404780,-bf305c61-a4f1-4df4-a2fd-de8175e37d25,2431.82,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,20.6,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8722,
-258400001404773,-ddfa9c9e-b439-4ce5-8e81-2e4c40728805,2445.57,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,18.2,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8707,
-258400001402556,-82a2554d-9735-423b-a682-bd317dd68c23,2462.48,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,15.8,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8682,
-258400001402554,-ebe8c27b-485c-432a-8fed-0d922dee9874,2469.56,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,15.1,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8681,
-258400001402550,-eea5382f-882d-46cf-94e8-79af3e958cb8,2483.68,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,12.0,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8674,
-258400001402553,-80709546-2f03-4042-bc0a-4273017e95c3,2491.95,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,10.7,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8413,
-258400001240703,-f1e761f5-89ee-45ea-94aa-9fd4b8c10558,2509.65,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,18.3,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8443,
-258400000736159,-cd0a829f-5ebe-4723-89ed-8866efd3acfa,2544.38,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,31.0,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8178,
-258400000737672,-f22681a6-4a0d-4988-a8a2-c29d20f01296,2564.08,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,36.7,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8173,
-258400000160318,-0000554d-4100-0400-0000-0000000c4f4a,2622.23,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,38.6,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8109,
-258400001237614,-baa72dc9-79de-4196-a9cf-8ba32bf9c720,2685.46,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,38.4,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,7951,
-258400001238049,-debc1f25-ab7d-4596-bd47-706c40856163,2705.48,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,38.5,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,7575,
-258400001243402,-88bb957a-15df-40a2-8014-109e992821e2,2721.93,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,37.7,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,7619,
-258400001404778,-fed91d66-f2aa-42cd-9040-195d87c31556,2738.27,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,35.8,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,7635,
-258400001404776,-d6e488ac-496b-45c4-be3b-1fdb58a755f6,2766.9,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,31.4,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,7619,
-258400001404774,-9f09fd04-462f-4821-9a0c-a5cdaaf54f8f,2775.67,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,26.5,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,7593,
-258400001404788,-8cf351fb-6017-4557-ab1b-ca28e2d78c77,2784.05,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,24.6,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,7564,
-258400000348437,-0000554d-4100-0400-0000-0000000c3e53,2827.06,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,18.9,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,7563,
-258400000263336,-0000554d-4100-0400-0000-0000000c60e3,2956.36,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,42.0,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,6612,
-258400000744473,-e85e09dd-f67f-4b9f-aa83-c3ebf35908fc,3064.59,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,43.1,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,6645,
-258400000744474,-f86d2c56-08fe-47c3-a9f1-f136024088d3,3159.07,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,24.8,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,6651,
-258400000744472,-bb1cd034-1997-46a2-bf0a-a4da16641ed7,3244.8,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,8.9,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,6624,
-258400000417069,-0000554d-4100-0400-0000-0000000c3ebc,3287.46,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,12.2,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,6631,
-258400000737448,-bb74a58c-77f7-42f7-aa1c-b6c52a665ebd,3332.99,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,30.4,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8715,
-258400000737436,-e0ef2611-e25e-4c0e-a779-6a0a2a4f5df0,3390.04,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,38.5,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8699,
-258400000960476,-9fa7c29a-5e30-4c09-a697-28fb2ce87760,3416.46,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,40.6,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8705,
-258400000962780,-e88066d2-9c28-4d8e-8eff-1256e3c9c919,3488.25,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,40.8,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8625,
-258400000960618,-9867b77b-7c3c-4c4d-b709-e9f5a6b0811c,3541.33,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,41.3,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8671,
-258400001238194,-bb6c25fd-2d26-42f9-83f2-1bb5b93243fa,3561.17,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,39.9,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8682,
-258400001238137,-8bb657d2-af01-42c8-b210-be90e03057ef,3596.3,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,36.5,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,8656,
-258400001404777,-8cc568c9-b8b2-43f1-b8c1-f4762d8795b3,3645.39,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,27.3,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,9363,
-258400001404790,-d42652a1-92ce-4dc5-94a2-4a3839eeedba,3678.45,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,17.5,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,9106,
-258400001404789,-fc9cda75-f51c-47d1-a2f5-c4ad98cc1856,3698.39,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,16.4,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,9438,
-258400000334972,-0000554d-4100-0400-0000-0000000c4ce9,3752.69,48,Park Ave,Speed(kph) AM_Peak: 7:00-9:00,35.9,2,AM_Peak: 7:00-9:00,AM Peak,Park Avenue Corridor,9063,
