source_workbook,source_sheet,route_name,time_set,date,travel_time,speed,sample_size
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400001404829,258400001404829,,258400001404829.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400000533477,258400000533477,,258400000533477.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400000694434,258400000694434,,258400000694434.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400000694431,258400000694431,,258400000694431.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400000242907,258400000242907,,258400000242907.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400000188373,258400000188373,,258400000188373.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400000024692,258400000024692,,258400000024692.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400000538083,258400000538083,,258400000538083.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400000154434,258400000154434,,258400000154434.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400000049807,258400000049807,,258400000049807.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400000210905,258400000210905,,258400000210905.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400000462436,258400000462436,,258400000462436.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400000208203,258400000208203,,258400000208203.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400001243986,258400001243986,,258400001243986.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400001238896,258400001238896,,258400001238896.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400000718650,258400000718650,,258400000718650.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400000718387,258400000718387,,258400000718387.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400000392626,258400000392626,,258400000392626.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400000694435,258400000694435,,258400000694435.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400000694436,258400000694436,,258400000694436.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400000264983,258400000264983,,258400000264983.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400000185219,258400000185219,,258400000185219.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400000130508,258400000130508,,258400000130508.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400000309510,258400000309510,,258400000309510.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400000284124,258400000284124,,258400000284124.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400000242906,258400000242906,,258400000242906.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400000020296,258400000020296,,258400000020296.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400000151797,258400000151797,,258400000151797.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400000158594,258400000158594,,258400000158594.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400000731049,258400000731049,,258400000731049.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400000731215,258400000731215,,258400000731215.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400001322093,258400001322093,,258400001322093.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400001313081,258400001313081,,258400001313081.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400000324268,258400000324268,,258400000324268.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400001317506,258400001317506,,258400001317506.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400001320852,258400001320852,,258400001320852.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400000309763,258400000309763,,258400000309763.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400000080431,258400000080431,,258400000080431.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400001242046,258400001242046,,258400001242046.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400001243985,258400001243985,,258400001243985.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400001238412,258400001238412,,258400001238412.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400001241924,258400001241924,,258400001241924.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400001365166,258400001365166,,258400001365166.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400001362685,258400001362685,,258400001362685.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400001351044,258400001351044,,258400001351044.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400001349315,258400001349315,,258400001349315.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400000188050,258400000188050,,258400000188050.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400000538084,258400000538084,,258400000538084.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400000043270,258400000043270,,258400000043270.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400000126252,258400000126252,,258400000126252.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400001406196,258400001406196,,258400001406196.0,,
jobs_9031079_results_Worcester_test,Route1-CumulativeTravelTimes,258400001406195,258400001406195,,258400001406195.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000506020,258400000506020,,258400000506020.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000265907,258400000265907,,258400000265907.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000553424,258400000553424,,258400000553424.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000225544,258400000225544,,258400000225544.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,-258400000582128,-258400000582128,,-258400000582128.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,-258400000322758,-258400000322758,,-258400000322758.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,-258400001282614,-258400001282614,,-258400001282614.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,-258400001285313,-258400001285313,,-258400001285313.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,-258400000607978,-258400000607978,,-258400000607978.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000028762,258400000028762,,258400000028762.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000158954,258400000158954,,258400000158954.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000736623,258400000736623,,258400000736623.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000736102,258400000736102,,258400000736102.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000738442,258400000738442,,258400000738442.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000736974,258400000736974,,258400000736974.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000310294,258400000310294,,258400000310294.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000086070,258400000086070,,258400000086070.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000736766,258400000736766,,258400000736766.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000734732,258400000734732,,258400000734732.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000737114,258400000737114,,258400000737114.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000037642,258400000037642,,258400000037642.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000098442,258400000098442,,258400000098442.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000781131,258400000781131,,258400000781131.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000779745,258400000779745,,258400000779745.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000429661,258400000429661,,258400000429661.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000009446,258400000009446,,258400000009446.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000247894,258400000247894,,258400000247894.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000736302,258400000736302,,258400000736302.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000739139,258400000739139,,258400000739139.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000229107,258400000229107,,258400000229107.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400001312957,258400001312957,,258400001312957.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400001311020,258400001311020,,258400001311020.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000538082,258400000538082,,258400000538082.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000737422,258400000737422,,258400000737422.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000738560,258400000738560,,258400000738560.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000043395,258400000043395,,258400000043395.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000139781,258400000139781,,258400000139781.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000245081,258400000245081,,258400000245081.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000018596,258400000018596,,258400000018596.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400001238115,258400001238115,,258400001238115.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400001405667,258400001405667,,258400001405667.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400001406192,258400001406192,,258400001406192.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000966602,258400000966602,,258400000966602.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400001406191,258400001406191,,258400001406191.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400001404829,258400001404829,,258400001404829.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000533477,258400000533477,,258400000533477.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000694434,258400000694434,,258400000694434.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000694431,258400000694431,,258400000694431.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000242907,258400000242907,,258400000242907.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000188373,258400000188373,,258400000188373.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000024692,258400000024692,,258400000024692.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000538083,258400000538083,,258400000538083.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000154434,258400000154434,,258400000154434.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000049807,258400000049807,,258400000049807.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000210905,258400000210905,,258400000210905.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000462436,258400000462436,,258400000462436.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000208203,258400000208203,,258400000208203.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400001243986,258400001243986,,258400001243986.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400001238896,258400001238896,,258400001238896.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000718650,258400000718650,,258400000718650.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000718387,258400000718387,,258400000718387.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000392626,258400000392626,,258400000392626.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000694435,258400000694435,,258400000694435.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000694436,258400000694436,,258400000694436.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000264983,258400000264983,,258400000264983.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000185219,258400000185219,,258400000185219.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000130508,258400000130508,,258400000130508.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000309510,258400000309510,,258400000309510.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000284124,258400000284124,,258400000284124.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000242906,258400000242906,,258400000242906.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000020296,258400000020296,,258400000020296.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000151797,258400000151797,,258400000151797.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000158594,258400000158594,,258400000158594.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000731049,258400000731049,,258400000731049.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000731215,258400000731215,,258400000731215.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400001322093,258400001322093,,258400001322093.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400001313081,258400001313081,,258400001313081.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000324268,258400000324268,,258400000324268.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400001317506,258400001317506,,258400001317506.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400001320852,258400001320852,,258400001320852.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000309763,258400000309763,,258400000309763.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000080431,258400000080431,,258400000080431.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400001242046,258400001242046,,258400001242046.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400001243985,258400001243985,,258400001243985.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400001238412,258400001238412,,258400001238412.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400001241924,258400001241924,,258400001241924.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400001365166,258400001365166,,258400001365166.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400001362685,258400001362685,,258400001362685.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400001351044,258400001351044,,258400001351044.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400001349315,258400001349315,,258400001349315.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000188050,258400000188050,,258400000188050.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000538084,258400000538084,,258400000538084.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000043270,258400000043270,,258400000043270.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400000126252,258400000126252,,258400000126252.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400001406196,258400001406196,,258400001406196.0,,
jobs_9031079_results_Worcester_test,Route1-TravelTimeRatio,258400001406195,258400001406195,,258400001406195.0,,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,0000554d-4100-0400-0000-0000000c3eaa,Route1-PercentilesEachSegment,,,258400000506020.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,0000554d-4100-0400-0000-0000000c3c37,Route1-PercentilesEachSegment,,,258400000265907.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,0000554d-4100-0400-0000-0000000c3c38,Route1-PercentilesEachSegment,,,258400000553424.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,0000554d-4100-0400-0000-0000000c58a8,Route1-PercentilesEachSegment,,,258400000225544.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,-0000554d-4100-0400-0000-00000014072f,Route1-PercentilesEachSegment,,,-258400000582128.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,-0000554d-4100-0400-0000-00000014072e,Route1-PercentilesEachSegment,,,-258400000322758.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,-9c41f9db-be3e-4711-9d2f-fda6e9aa901b,Route1-PercentilesEachSegment,,,-258400001282614.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,-b2fa9589-3885-4c9e-95da-28af86481635,Route1-PercentilesEachSegment,,,-258400001285313.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,-0000554d-4100-0400-0000-0000000c5825,Route1-PercentilesEachSegment,,,-258400000607978.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,0000554d-4100-0400-0000-0000000c5824,Route1-PercentilesEachSegment,,,258400000028762.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,0000554d-4100-0400-0000-0000000c410d,Route1-PercentilesEachSegment,,,258400000158954.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,a7719403-d8c2-4a38-a645-5ff61d699d24,Route1-PercentilesEachSegment,,,258400000736623.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,eb38f4a2-9b5c-4203-855c-2a1472e84415,Route1-PercentilesEachSegment,,,258400000736102.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,b5d6e545-6ce0-49be-a81c-74bf402268c7,Route1-PercentilesEachSegment,,,258400000738442.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,868c9225-26ff-493e-b169-688e734ebcd1,Route1-PercentilesEachSegment,,,258400000736974.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,0000554d-4100-0400-0000-0000000c4ec6,Route1-PercentilesEachSegment,,,258400000310294.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,0000554d-4100-0400-0000-0000000c4ee9,Route1-PercentilesEachSegment,,,258400000086070.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,e5bd1214-7469-4976-93e4-719819d42804,Route1-PercentilesEachSegment,,,258400000736766.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,fe673c38-0d6d-4793-9e08-7cbfaef855bc,Route1-PercentilesEachSegment,,,258400000734732.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,b7241328-2320-47cb-9e7b-6093df329b57,Route1-PercentilesEachSegment,,,258400000737114.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,0000554d-4100-0400-0000-0000000c4f2d,Route1-PercentilesEachSegment,,,258400000037642.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,0000554d-4100-0400-0000-0000000c4f4d,Route1-PercentilesEachSegment,,,258400000098442.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,a27b3b52-7610-490d-a9f4-da36f44191ba,Route1-PercentilesEachSegment,,,258400000781131.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,83de6882-9f7d-403f-9d1b-551a6f650677,Route1-PercentilesEachSegment,,,258400000779745.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,0000554d-4100-0400-0000-0000000c4f8e,Route1-PercentilesEachSegment,,,258400000429661.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,0000554d-4100-0400-0000-0000000c4fc3,Route1-PercentilesEachSegment,,,258400000009446.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,0000554d-4100-0400-0000-0000000c4fd3,Route1-PercentilesEachSegment,,,258400000247894.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,908753be-8ff2-4dff-9dce-2bd5538bf4e6,Route1-PercentilesEachSegment,,,258400000736302.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,9530c6e0-9cb8-48d3-901d-5d3ba0e99c30,Route1-PercentilesEachSegment,,,258400000739139.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,0000554d-4100-0400-0000-0000000c5008,Route1-PercentilesEachSegment,,,258400000229107.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,f92d1ddd-1bf2-4d0e-9b29-bf7b449cfaae,Route1-PercentilesEachSegment,,,258400001312957.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,b7b47e73-2ef6-4d9a-bd96-f5c252cd7f3c,Route1-PercentilesEachSegment,,,258400001311020.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,0000554d-4100-0400-0000-000000140f38,Route1-PercentilesEachSegment,,,258400000538082.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,ad53060a-f2c0-48b9-9176-99f9d7f89e71,Route1-PercentilesEachSegment,,,258400000737422.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,a3bf8214-86d8-4701-a96d-14bb43bb85f3,Route1-PercentilesEachSegment,,,258400000738560.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,0000554d-4100-0400-0000-0000000c50d0,Route1-PercentilesEachSegment,,,258400000043395.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,0000554d-4100-0400-0000-0000000c50fb,Route1-PercentilesEachSegment,,,258400000139781.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,0000554d-4100-0400-0000-0000000c511a,Route1-PercentilesEachSegment,,,258400000245081.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,0000554d-4100-0400-0000-0000000c3701,Route1-PercentilesEachSegment,,,258400000018596.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,9de9ca18-5c46-4d89-b5af-a9eaac93c27c,Route1-PercentilesEachSegment,,,258400001238115.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,c181fbcd-7a1f-4677-b352-390375b9e287,Route1-PercentilesEachSegment,,,258400001405667.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,a1daa716-b156-49b7-b5e0-a4c9fb8cd53f,Route1-PercentilesEachSegment,,,258400001406192.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,e70596a2-7d93-4675-8dae-ac48af26732b,Route1-PercentilesEachSegment,,,258400000966602.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,ce3ff4a5-2581-4792-87fb-d54938215ffb,Route1-PercentilesEachSegment,,,258400001406191.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,d55d3470-9503-44ec-8247-dac87b4373e7,Route1-PercentilesEachSegment,,,258400001404829.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,0000554d-4100-0400-0000-0000000c3e8d,Route1-PercentilesEachSegment,,,258400000533477.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,f03aa1e2-b0e9-4591-9cd8-42e0540a0267,Route1-PercentilesEachSegment,,,258400000694434.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,8146d18b-aa23-4074-bad0-3cc05532c80b,Route1-PercentilesEachSegment,,,258400000694431.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,0000554d-4100-0400-0000-0000000c374c,Route1-PercentilesEachSegment,,,258400000242907.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,0000554d-4100-0400-0000-0000000c3760,Route1-PercentilesEachSegment,,,258400000188373.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,0000554d-4100-0400-0000-0000000c3781,Route1-PercentilesEachSegment,,,258400000024692.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,0000554d-4100-0400-0000-0000000c3784,Route1-PercentilesEachSegment,,,258400000538083.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,0000554d-4100-0400-0000-0000000c379c,Route1-PercentilesEachSegment,,,258400000154434.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,0000554d-4100-0400-0000-0000000c37af,Route1-PercentilesEachSegment,,,258400000049807.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,0000554d-4100-0400-0000-0000000c5258,Route1-PercentilesEachSegment,,,258400000210905.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,0000554d-4100-0400-0000-0000000c526c,Route1-PercentilesEachSegment,,,258400000462436.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,0000554d-4100-0400-0000-000000127d7f,Route1-PercentilesEachSegment,,,258400000208203.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,972c88cb-8533-4e84-9b8f-cb778b653fc9,Route1-PercentilesEachSegment,,,258400001243986.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,d1715099-2f42-4610-ba44-0f7b1d4117c1,Route1-PercentilesEachSegment,,,258400001238896.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,801c0acb-684d-4f49-af45-66ea03f3adf7,Route1-PercentilesEachSegment,,,258400000718650.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,ab9b8f3a-8886-4ef6-9ed4-c421f3b498f0,Route1-PercentilesEachSegment,,,258400000718387.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,0000554d-4100-0400-0000-0000000c52c6,Route1-PercentilesEachSegment,,,258400000392626.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,f68bcd2c-83ac-430e-b428-b898def63c21,Route1-PercentilesEachSegment,,,258400000694435.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,a41b1393-fec9-44e5-a6cf-8bad722628e4,Route1-PercentilesEachSegment,,,258400000694436.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,0000554d-4100-0400-0000-0000000c5309,Route1-PercentilesEachSegment,,,258400000264983.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,0000554d-4100-0400-0000-0000000c532d,Route1-PercentilesEachSegment,,,258400000185219.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,0000554d-4100-0400-0000-0000000c534b,Route1-PercentilesEachSegment,,,258400000130508.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,0000554d-4100-0400-0000-0000000c5367,Route1-PercentilesEachSegment,,,258400000309510.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,0000554d-4100-0400-0000-0000000c383a,Route1-PercentilesEachSegment,,,258400000284124.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,0000554d-4100-0400-0000-0000000c383f,Route1-PercentilesEachSegment,,,258400000242906.0,
jobs_9031079_results_Worcester_test,Route1-PercentilesEachSegment,0000554d-4100-0400-0000-0000000c384a,Route1-PercentilesEachSegment,,,258400000020296.0,
